Date,"Mt. Gox
BTC/USD
Weighted
Avg","Mt. Gox
BTC/USD
Volume (BTCs)","Month
Name","Mt. Gox
BTC/USD
Monthly
Avg","Through
Block","Mt. Gox
BTC/USD
Open","Mt. Gox
BTC/USD
High","Mt. Gox
BTC/USD
Low","Mt. Gox
BTC/USD
Close","Mt. Gox
BTC/USD
Volume (USDs)","Output
Volume (BTCs)
","Mt. Gox
BTC/EUR
Close","EUR/USD
Forex","EUR
Premium",Gold,"BTC/
Gold",Silver,"BTC/
Silver",Crude (WTI),"BTC/
Oil","BitcoinTalk
New Posts","BitcoinTalk
Page Views"
3/28/2012,$4.79,"38,017.12",,,,4.81125,4.83650,4.72102,4.78800,"$182,050.50","693,995",3.63304,1.3346,1.25%,"$1,657.90",0.0029,$32.43,0.1477,$105.41,0.0454,"1,828","220,164"
3/29/2012,$4.77,"37,974.76",,,,4.78800,4.86092,4.71001,4.80838,"$180,963.57","1,067,404",3.69544,1.3325,2.35%,"$1,652.20",0.0029,$31.79,0.1500,$102.78,0.0464,"1,550","205,486"
3/30/2012,$4.80,"39,071.84",,,,4.80838,4.88000,4.71699,4.86000,"$187,496.45","1,093,096",3.74500,1.3302,2.44%,"$1,669.30",0.0029,$32.43,0.1480,$103.02,0.0466,"1,608","198,902"
3/31/2012,$4.89,"35,529.09",Mar 2012,$4.90,"173,804",4.86000,4.95000,4.82011,4.90873,"$173,670.93","958,244",3.73489,1.3339,1.47%,"$1,669.30",0.0029,$32.43,0.1508,$103.02,0.0475,"1,392","192,508"
4/1/2012,$4.79,"35,950.60",,,,4.90873,4.92000,4.73000,4.82700,"$172,377.67","469,525",3.66000,1.3342,1.15%,"$1,669.30",0.0029,$32.43,0.1477,$103.02,0.0465,"1,338","191,737"
4/2/2012,$4.94,"80,663.98",,,,4.82700,5.08000,4.76000,4.97400,"$398,480.61","810,177",3.81980,1.3344,2.42%,"$1,677.50",0.0029,$32.42,0.1524,$105.23,0.0469,"1,552","208,808"
4/3/2012,$4.90,"78,481.21",,,,4.97400,4.99499,4.81000,4.95200,"$384,710.33","759,655",3.80941,1.3338,2.54%,"$1,670.00",0.0029,$32.97,0.1486,$104.01,0.0471,"1,714","218,074"
4/4/2012,$4.93,"51,040.82",,,,4.95200,4.97000,4.89000,4.91008,"$251,784.97","751,035",3.79670,1.3322,2.92%,"$1,612.30",0.0031,$31.98,0.1542,$101.47,0.0486,"1,674","222,022"
4/5/2012,$4.91,"33,807.18",,,,4.91008,4.93495,4.87000,4.91900,"$165,880.20","1,026,300",3.81917,1.3175,2.24%,"$1,628.50",0.0030,$31.27,0.1570,$103.31,0.0475,"1,802","221,540"
4/6/2012,$4.94,"58,211.45",,,,4.91900,4.98000,4.88001,4.94991,"$287,735.13","602,873",3.70000,1.3106,-2.08%,"$1,628.50",0.0030,$31.27,0.1580,$105.84,0.0467,"1,614","207,117"
4/7/2012,$4.80,"80,945.75",,,,4.94991,4.95002,4.68715,4.68715,"$388,783.68","407,210",3.67650,1.3076,2.50%,"$1,628.50",0.0029,$31.27,0.1535,$105.84,0.0454,"1,453","193,367"
4/8/2012,$4.72,"41,972.77",,,,4.68715,4.80000,4.62000,4.79252,"$197,917.32","879,113",3.72162,1.3095,1.66%,"$1,628.50",0.0029,$31.27,0.1509,$105.84,0.0446,"1,297","196,606"
4/9/2012,$4.78,"39,243.69",,,,4.79252,4.87899,4.73155,4.87191,"$187,709.30","1,580,081",3.73000,1.3096,0.26%,"$1,642.50",0.0029,$31.27,0.1529,$102.46,0.0467,"1,697","209,795"
4/10/2012,$4.83,"53,101.77",,,,4.87191,4.90000,4.76391,4.83668,"$256,671.37","1,168,453",3.71023,1.3080,0.34%,"$1,659.50",0.0029,$31.55,0.1531,$101.02,0.0478,"1,853","214,219"
4/11/2012,$4.89,"67,035.83",,,,4.83668,4.98000,4.79111,4.92790,"$327,827.09","1,113,398",3.81980,1.3100,1.52%,"$1,659.00",0.0029,$31.70,0.1543,$102.70,0.0476,"1,706","265,304"
4/12/2012,$4.89,"46,368.68",,,,4.92790,4.94600,4.84272,4.91968,"$226,872.24","1,625,269",3.80001,1.3106,1.22%,"$1,679.50",0.0029,$31.47,0.1554,$103.64,0.0472,"1,516","188,727"
4/13/2012,$4.86,"93,111.86",,,,4.91968,4.94464,4.73001,4.93999,"$452,385.87","944,297",3.80000,1.3146,1.11%,"$1,659.10",0.0029,$32.37,0.1502,$102.83,0.0473,"1,450","192,868"
4/14/2012,$4.98,"63,887.71",,,,4.93999,5.03000,4.90001,4.95970,"$317,996.10","811,725",3.84999,1.3143,1.98%,"$1,659.10",0.0030,$32.37,0.1539,$102.83,0.0484,"1,144","168,490"
4/15/2012,$4.92,"33,343.95",,,,4.95970,4.98000,4.86000,4.96892,"$163,921.54","1,329,795",3.80011,1.3078,0.02%,"$1,659.10",0.0030,$32.37,0.1520,$102.83,0.0478,"1,266","186,013"
4/16/2012,$4.95,"31,159.52",,,,4.96892,4.97900,4.90988,4.93201,"$154,236.34","1,516,544",3.86300,1.3077,2.37%,"$1,648.70",0.0030,$31.32,0.1580,$102.93,0.0481,"1,600","202,402"
4/17/2012,$4.96,"30,645.71",,,,4.93201,5.02207,4.92500,4.97587,"$151,983.96","1,161,251",3.90000,1.3053,2.26%,"$1,650.30",0.0030,$31.64,0.1568,$104.20,0.0476,"1,668","200,520"
4/18/2012,$5.08,"79,130.20",,,,4.97587,5.17820,4.96000,5.11780,"$401,659.40","1,158,712",3.98500,1.3129,2.18%,"$1,638.80",0.0031,$31.61,0.1607,$102.67,0.0495,"2,003","216,446"
4/19/2012,$5.15,"46,675.15",,,,5.11780,5.19000,5.10000,5.13766,"$240,310.56","739,373",3.97999,1.3110,1.54%,"$1,640.60",0.0031,$31.47,0.1636,$102.27,0.0504,"1,804","210,337"
4/20/2012,$5.23,"104,068.95",,,,5.13766,5.48000,5.10103,5.35000,"$544,263.48","2,411,391",4.04999,1.3122,-0.67%,"$1,642.10",0.0032,$31.79,0.1645,$103.05,0.0508,"1,735","219,994"
4/21/2012,$5.27,"60,922.26",,,,5.35000,5.47900,5.11000,5.26008,"$321,118.73","1,486,036",4.00630,1.3173,0.33%,"$1,642.10",0.0032,$31.79,0.1658,$103.05,0.0511,"1,317","204,153"
4/22/2012,$5.18,"37,109.40",,,,5.26008,5.32498,5.10100,5.20352,"$192,195.87","1,150,690",4.00925,1.3218,1.81%,"$1,642.10",0.0032,$31.79,0.1629,$103.05,0.0503,"1,234","184,071"
4/23/2012,$5.12,"49,367.94",,,,5.20352,5.21799,4.95999,4.95999,"$252,978.56","774,046",3.84000,1.3210,2.22%,"$1,631.90",0.0031,$31.16,0.1643,$103.11,0.0497,"1,557","200,444"
4/24/2012,$5.07,"70,989.70",,,,4.95999,5.20000,4.95200,5.09822,"$360,126.60","800,438",3.92013,1.3162,1.19%,"$1,643.00",0.0031,$30.86,0.1643,$103.55,0.0490,"1,835","221,500"
4/25/2012,$5.13,"35,642.73",,,,5.09822,5.18000,5.03575,5.13182,"$182,736.86","748,268",3.99799,1.3171,2.54%,"$1,641.40",0.0031,$30.88,0.1661,$104.12,0.0493,"1,494","216,750"
4/26/2012,$5.08,"57,360.76",,,,5.13182,5.17490,4.99000,5.09762,"$291,333.80","2,031,001",3.95301,1.3205,2.34%,"$1,659.60",0.0031,$30.70,0.1655,$104.55,0.0486,"1,544","217,453"
4/27/2012,$5.08,"25,868.39",,,,5.09762,5.12400,5.03210,5.10947,"$131,461.84","1,334,928",3.95001,1.3228,2.21%,"$1,664.80",0.0031,$31.14,0.1631,$104.93,0.0484,"1,487","206,670"
4/28/2012,$4.96,"91,591.47",,,,5.10947,5.10947,4.84634,4.97940,"$453,939.59","1,042,504",3.83000,1.3219,1.65%,"$1,664.80",0.0030,$31.14,0.1593,$104.93,0.0473,"1,486","203,861"
4/29/2012,$4.94,"22,226.60",,,,4.97940,5.01840,4.88000,4.90441,"$109,717.97","970,611",3.80000,1.3255,2.63%,"$1,664.80",0.0030,$31.14,0.1586,$104.93,0.0471,"1,302","204,279"
4/30/2012,$4.94,"55,767.57",Apr 2012,$4.97,"178,014",4.90441,5.00000,4.87003,4.94910,"$275,744.99","1,191,280",3.82747,1.3252,2.43%,"$1,664.20",0.0030,$31.20,0.1583,$104.87,0.0471,"1,505","223,723"
5/1/2012,$4.96,"36,680.85",,,,4.94910,5.00000,4.91602,5.00000,"$181,986.60","995,623",3.84000,1.3236,1.63%,"$1,662.40",0.0030,$30.78,0.1611,$106.16,0.0467,"1,703","216,601"
5/2/2012,$5.08,"95,963.31",,,,5.00000,5.17890,4.97000,5.07367,"$487,937.82","1,093,624",3.81000,1.3245,-0.54%,"$1,654.00",0.0031,$30.52,0.1664,$105.22,0.0483,"1,789","241,508"
5/3/2012,$5.09,"35,421.07",,,,5.07367,5.18400,5.02000,5.13438,"$180,427.18","1,118,696",3.85060,1.3186,-1.12%,"$1,634.80",0.0031,$30.36,0.1677,$102.54,0.0496,"1,549","229,476"
5/4/2012,$5.12,"43,629.49",,,,5.13438,5.15000,5.06700,5.06700,"$223,210.23","1,168,190",3.97075,1.3147,2.94%,"$1,645.20",0.0031,$29.90,0.1712,$98.49,0.0520,"1,842","215,790"
5/5/2012,$5.07,"18,841.29",,,,5.06700,5.11980,5.02932,5.07700,"$95,532.52","1,089,067",3.92000,1.3132,1.37%,"$1,645.20",0.0031,$29.90,0.1696,$98.49,0.0515,"1,334","187,291"
5/6/2012,$5.05,"19,299.91",,,,5.07700,5.09900,5.01378,5.04991,"$97,474.41","942,031",3.94171,1.3084,2.08%,"$1,645.20",0.0031,$29.90,0.1689,$98.49,0.0513,"1,248","196,898"
5/7/2012,$5.04,"46,182.84",,,,5.04991,5.09569,4.97111,5.06002,"$232,779.55","1,360,550",3.90000,1.3078,0.79%,"$1,639.10",0.0031,$29.90,0.1686,$97.94,0.0515,"1,699","236,202"
5/8/2012,$5.03,"68,203.82",,,,5.06002,5.10000,4.96000,5.04997,"$342,801.15","4,235,212",3.91109,1.3018,0.81%,"$1,604.50",0.0031,$29.58,0.1700,$97.01,0.0519,"1,699","213,805"
5/9/2012,$5.05,"38,921.30",,,,5.04997,5.09609,5.00000,5.04370,"$196,640.97","2,567,050",3.96879,1.3026,2.44%,"$1,594.20",0.0032,$28.77,0.1755,$96.81,0.0522,"1,962","245,842"
5/10/2012,$4.96,"69,983.50",,,,5.04370,5.12500,4.80284,4.85000,"$347,144.10","1,264,003",3.82088,1.2969,2.12%,"$1,595.50",0.0031,$29.25,0.1696,$97.08,0.0511,"2,288","266,384"
5/11/2012,$4.93,"63,129.79",,,,4.85000,5.00000,4.80100,4.96000,"$311,100.91","1,126,846",3.89394,1.2948,1.62%,"$1,584.00",0.0031,$28.58,0.1725,$96.13,0.0513,"2,118","281,466"
5/12/2012,$4.95,"20,875.34",,,,4.96000,4.99880,4.91500,4.94619,"$103,382.07","3,086,157",3.89000,1.2931,1.67%,"$1,584.00",0.0031,$28.58,0.1732,$96.13,0.0515,"1,697","231,767"
5/13/2012,$4.96,"14,046.31",,,,4.94619,4.99888,4.92000,4.92996,"$69,673.16","2,235,581",3.84000,1.2918,0.62%,"$1,584.00",0.0031,$28.58,0.1735,$96.13,0.0516,"1,651","251,145"
5/14/2012,$4.99,"52,846.55",,,,4.92996,5.03600,4.90000,5.00594,"$263,695.58","2,062,283",3.90000,1.2918,0.64%,"$1,561.00",0.0032,$28.33,0.1761,$94.78,0.0526,"1,967","257,726"
5/15/2012,$5.01,"44,144.38",,,,5.00594,5.04000,4.95123,5.03500,"$220,957.66","2,979,362",3.92000,1.2870,0.20%,"$1,557.10",0.0032,$28.28,0.1772,$93.98,0.0533,"1,859","250,475"
5/16/2012,$5.07,"69,369.57",,,,5.03500,5.13450,5.00000,5.08870,"$351,814.07","3,967,466",3.91684,1.2811,-1.41%,"$1,536.60",0.0033,$27.25,0.1861,$92.81,0.0546,"1,996","231,495"
5/17/2012,$5.08,"26,622.33",,,,5.08870,5.10000,5.05150,5.09980,"$135,248.36","3,303,219",3.99046,1.2725,-0.43%,"$1,574.90",0.0032,$27.48,0.1849,$92.56,0.0549,"2,045","233,334"
5/18/2012,$5.10,"52,580.56",,,,5.09980,5.13000,5.06150,5.11801,"$268,289.56","2,258,449",4.12520,1.2719,2.46%,"$1,591.90",0.0032,$28.48,0.1791,$91.48,0.0557,"1,835","227,002"
5/19/2012,$5.11,"23,155.30",,,,5.11801,5.14291,5.07000,5.09950,"$118,319.57","1,338,498",4.01000,1.2702,-0.12%,"$1,591.90",0.0032,$28.48,0.1794,$91.48,0.0559,"1,297","269,465"
5/20/2012,$5.12,"18,690.61",,,,5.09950,5.15000,5.08550,5.09002,"$95,644.05","1,038,377",4.02500,1.2773,0.99%,"$1,591.90",0.0032,$28.48,0.1798,$91.48,0.0560,"1,667","216,236"
5/21/2012,$5.10,"33,623.96",,,,5.09002,5.12999,5.06230,5.09977,"$171,340.69","3,722,513",4.07859,1.2772,2.10%,"$1,588.70",0.0032,$28.39,0.1796,$92.57,0.0551,"1,970","228,136"
5/22/2012,$5.08,"46,681.90",,,,5.09977,5.11500,5.04951,5.09877,"$237,263.34","4,585,990",4.09308,1.2778,2.51%,"$1,576.60",0.0032,$28.07,0.1810,$91.66,0.0554,"2,181","245,962"
5/23/2012,$5.13,"52,958.35",,,,5.09877,5.16500,5.06502,5.13970,"$271,619.69","2,395,544",4.01918,1.2769,-0.15%,"$1,548.40",0.0033,$27.76,0.1848,$89.90,0.0571,"2,284","255,963"
5/24/2012,$5.12,"28,916.46",,,,5.13970,5.14889,5.07010,5.11904,"$148,029.40","1,187,257",4.00238,1.2639,-1.19%,"$1,557.50",0.0033,$28.08,0.1823,$90.66,0.0565,"2,444","262,637"
5/25/2012,$5.13,"23,075.73",,,,5.11904,5.15000,5.10200,5.14546,"$118,398.28","1,416,401",4.08875,1.2569,-0.12%,"$1,568.90",0.0033,$28.24,0.1817,$90.86,0.0565,"2,240","306,960"
5/26/2012,$5.12,"16,592.65",,,,5.14546,5.14500,5.10011,5.10324,"$84,985.05","5,219,577",4.05000,1.2540,-0.48%,"$1,568.90",0.0033,$28.24,0.1813,$90.86,0.0564,"1,510","331,750"
5/27/2012,$5.12,"15,751.21",,,,5.10324,5.14800,5.10011,5.13896,"$80,709.32","2,082,024",4.15000,1.2519,1.09%,"$1,568.90",0.0033,$28.24,0.1813,$90.86,0.0564,"1,524","226,214"
5/28/2012,$5.13,"27,560.81",,,,5.13896,5.16000,5.11000,5.13580,"$141,508.49","2,433,082",4.04003,1.2533,-1.43%,"$1,568.90",0.0033,$28.52,0.1799,$90.86,0.0565,"1,812","233,377"
5/29/2012,$5.11,"61,267.06",,,,5.13580,5.15889,5.01500,5.14997,"$313,167.67","3,153,174",4.12000,1.2569,0.55%,"$1,548.70",0.0033,$28.25,0.1809,$90.76,0.0563,"1,901","248,731"
5/30/2012,$5.14,"39,944.18",,,,5.14997,5.17250,5.10000,5.13500,"$205,489.48","1,873,294",4.14000,1.2525,0.97%,"$1,563.40",0.0033,$27.68,0.1857,$87.82,0.0585,"2,398","244,549"
5/31/2012,$5.16,"39,476.52",May 2012,$5.07,"182,428",5.13500,5.20000,5.11210,5.18011,"$203,750.19","4,812,129",4.15758,1.2441,-0.15%,"$1,562.60",0.0033,$28.10,0.1836,$86.53,0.0596,"2,016","234,302"
6/1/2012,$5.18,"44,689.12",,,,5.18011,5.27900,5.18111,5.27481,"$234,080.46","3,223,156",4.16000,1.2382,-2.41%,"$1,620.50",0.0032,$27.38,0.1892,$83.23,0.0622,"2,158","253,617"
6/2/2012,$5.27,"15,168.98",,,,5.27481,5.27488,5.21330,5.24898,"$79,520.99","2,387,134",4.17100,1.2364,-1.78%,"$1,620.50",0.0033,$27.38,0.1927,$83.23,0.0634,"1,602","222,505"
6/3/2012,$5.25,"12,679.13",,,,5.24898,5.25430,5.20510,5.20510,"$66,238.34","1,609,492",4.24000,1.2434,1.27%,"$1,620.50",0.0032,$27.38,0.1917,$83.23,0.0631,"1,743","216,749"
6/4/2012,$5.21,"51,239.53",,,,5.20510,5.27850,5.18001,5.26599,"$268,035.70","3,521,172",4.30500,1.2422,1.53%,"$1,612.20",0.0032,$27.38,0.1901,$83.98,0.0620,"2,160","241,123"
6/5/2012,$5.27,"83,934.15",,,,5.26599,5.50000,5.22354,5.44001,"$452,286.00","5,317,556",4.35630,1.2440,-0.38%,"$1,615.20",0.0033,$27.38,0.1923,$84.29,0.0625,"2,198","255,310"
6/6/2012,$5.44,"40,678.15",,,,5.44001,5.49000,5.38945,5.46001,"$221,376.21","2,751,676",4.38168,1.2474,0.10%,"$1,632.80",0.0033,$29.36,0.1853,$85.02,0.0640,"2,011","241,884"
6/7/2012,$5.46,"48,065.80",,,,5.46001,5.59357,5.41000,5.59100,"$264,420.40","4,158,245",4.47207,1.2502,0.00%,"$1,586.60",0.0034,$29.28,0.1865,$84.82,0.0644,"2,382","246,380"
6/8/2012,$5.59,"53,841.11",,,,5.59100,5.66000,5.55990,5.63300,"$302,527.61","6,042,248",4.56540,1.2575,1.88%,"$1,590.10",0.0035,$28.17,0.1985,$84.10,0.0665,"2,234","263,591"
6/9/2012,$5.63,"37,122.48",,,,5.63300,5.69999,5.46177,5.55997,"$206,719.45","1,867,311",4.51001,1.2503,1.40%,"$1,590.10",0.0035,$28.17,0.2000,$84.10,0.0670,"1,913","242,189"
6/10/2012,$5.56,"24,397.29",,,,5.55997,5.57700,5.42670,5.46829,"$134,034.65","1,644,528",4.42706,1.2512,1.28%,"$1,590.10",0.0035,$28.17,0.1974,$84.10,0.0661,"1,940","305,957"
6/11/2012,$5.47,"40,263.97",,,,5.46829,5.59997,5.43240,5.57471,"$221,882.17","4,066,159",4.49990,1.2543,1.23%,"$1,595.50",0.0034,$28.63,0.1910,$82.70,0.0661,"2,203","278,135"
6/12/2012,$5.57,"78,982.60",,,,5.57471,5.74999,5.50000,5.70003,"$442,662.49","2,787,261",4.57424,1.2580,0.94%,"$1,612.70",0.0035,$28.54,0.1953,$83.32,0.0669,"2,293","296,784"
6/13/2012,$5.70,"57,237.87",,,,5.70003,5.96000,5.66000,5.92900,"$335,216.88","1,760,143",4.84413,1.2491,2.01%,"$1,618.10",0.0035,$28.87,0.1974,$82.62,0.0690,"2,585","309,962"
6/14/2012,$5.93,"35,039.35",,,,5.92900,5.97422,5.80800,5.95410,"$206,567.62","5,229,504",4.79250,1.2532,0.86%,"$1,618.40",0.0037,$28.88,0.2053,$83.91,0.0707,"2,616","362,172"
6/15/2012,$5.95,"65,639.16",,,,5.95410,6.58700,5.88300,6.50000,"$401,826.99","3,656,680",5.24169,1.2580,1.43%,"$1,627.00",0.0037,$28.66,0.2077,$84.03,0.0709,"2,494","330,057"
6/16/2012,$6.50,"78,196.08",,,,6.50000,6.59900,6.26100,6.40000,"$505,216.48","4,351,600",5.17464,1.2629,2.07%,"$1,627.00",0.0040,$28.66,0.2268,$84.03,0.0774,"2,304","282,235"
6/17/2012,$6.40,"48,800.26",,,,6.40000,6.52999,6.10270,6.16382,"$308,913.52","1,159,009",5.02550,1.2638,2.95%,"$1,627.00",0.0039,$28.66,0.2233,$84.03,0.0762,"1,901","282,412"
6/18/2012,$6.16,"46,832.28",,,,6.16382,6.36000,6.03000,6.30998,"$293,446.76","2,575,358",5.11821,1.2643,2.49%,"$1,625.70",0.0038,$28.43,0.2168,$83.27,0.0740,"2,596","313,418"
6/19/2012,$6.31,"43,883.52",,,,6.30998,6.53294,6.28100,6.49876,"$282,752.04","2,217,216",5.14042,1.2649,0.05%,"$1,622.20",0.0039,$28.81,0.2190,$84.03,0.0751,"2,857","319,919"
6/20/2012,$6.50,"64,069.27",,,,6.49876,6.71031,6.45000,6.67000,"$423,271.21","1,737,453",5.40767,1.2630,2.34%,"$1,614.80",0.0040,$28.31,0.2296,$81.80,0.0794,"2,584","323,518"
6/21/2012,$6.67,"51,943.25",,,,6.67000,6.80000,6.56100,6.68008,"$347,681.68","1,186,755",5.32940,1.2689,1.22%,"$1,564.50",0.0043,$27.88,0.2392,$78.20,0.0853,"2,444","313,813"
6/22/2012,$6.68,"56,823.03",,,,6.68008,6.79962,6.42771,6.54781,"$374,175.12","1,584,455",5.17859,1.2643,-0.01%,"$1,566.00",0.0043,$26.81,0.2492,$79.76,0.0838,"2,137","296,995"
6/23/2012,$6.55,"20,122.22",,,,6.54781,6.65062,6.40000,6.42850,"$130,792.60","3,282,570",5.27000,1.2553,2.83%,"$1,566.00",0.0042,$26.81,0.2442,$79.76,0.0821,"2,130","316,844"
6/24/2012,$6.43,"33,945.30",,,,6.42850,6.47000,6.35000,6.35002,"$217,549.23","2,180,761",5.12000,1.2570,1.33%,"$1,566.00",0.0041,$26.81,0.2398,$79.76,0.0806,"2,424","316,895"
6/25/2012,$6.35,"62,638.91",,,,6.35002,6.44550,6.21748,6.30482,"$395,654.82","1,843,260",4.99877,1.2568,-0.36%,"$1,587.50",0.0040,$26.72,0.2377,$79.21,0.0802,"2,593","303,037"
6/26/2012,$6.30,"48,736.67",,,,6.30482,6.47000,6.28888,6.41950,"$311,935.52","1,782,749",5.19550,1.2512,1.25%,"$1,574.00",0.0040,$27.44,0.2298,$79.36,0.0794,"2,279","311,595"
6/27/2012,$6.42,"41,979.59",,,,6.41950,6.65000,6.40000,6.64700,"$274,046.64","1,327,378",5.19123,1.2498,-2.45%,"$1,577.50",0.0041,$26.84,0.2392,$80.21,0.0800,"2,510","361,954"
6/28/2012,$6.65,"42,818.40",,,,6.64700,6.66897,6.49000,6.60588,"$282,297.48","3,571,435",5.33947,1.2484,0.90%,"$1,550.40",0.0043,$26.81,0.2479,$77.69,0.0856,"1,890","277,562"
6/29/2012,$6.61,"26,298.80",,,,6.60588,6.67921,6.54200,6.65000,"$174,369.86","2,843,499",5.42631,1.2460,1.64%,"$1,604.20",0.0041,$27.08,0.2439,$84.96,0.0778,"2,038","315,154"
6/30/2012,$6.65,"20,591.63",June 2012,$5.99,"186,963",6.65000,6.69400,6.60201,6.68999,"$137,136.10","1,659,773",5.33612,1.2577,0.32%,"$1,604.20",0.0041,$27.08,0.2456,$84.96,0.0783,"1,826","277,838"
7/1/2012,$6.60,"20,577.60",,,,6.68999,6.69399,6.53510,6.62898,"$135,823.90","1,287,322",5.30000,1.2665,1.24%,"$1,604.20",0.0041,$27.08,0.2437,$84.96,0.0777,"1,646","257,878"
7/2/2012,$6.71,"32,364.20",,,,6.62898,6.76500,6.57780,6.75999,"$217,005.56","1,167,866",5.42651,1.2665,1.64%,"$1,597.70",0.0042,$27.36,0.2452,$83.75,0.0801,"2,118","298,551"
7/3/2012,$6.55,"71,068.52",,,,6.75999,6.76000,6.40000,6.44993,"$465,280.45","1,227,878",5.24993,1.2617,2.63%,"$1,621.80",0.0040,$27.92,0.2346,$87.66,0.0747,"2,450","305,144"
7/4/2012,$6.51,"33,478.79",,,,6.44993,6.55000,6.44991,6.51010,"$217,804.23","2,384,064",5.20384,1.2593,0.66%,"$1,621.80",0.0040,$28.11,0.2316,$87.66,0.0743,"2,292","297,515"
7/5/2012,$6.65,"45,344.70",,,,6.51010,6.77000,6.48101,6.67000,"$301,701.76","1,819,963",5.32900,1.2571,0.43%,"$1,609.40",0.0041,$28.33,0.2347,$87.22,0.0762,"2,369","301,838"
7/6/2012,$6.64,"43,191.39",,,,6.67000,6.72000,6.55000,6.64811,"$286,978.88","1,621,179",5.45000,1.2472,2.19%,"$1,578.90",0.0042,$27.32,0.2430,$84.45,0.0786,"2,100","295,960"
7/7/2012,$6.77,"37,987.95",,,,6.64811,6.87000,6.63000,6.76207,"$257,213.27","4,379,832",5.60000,1.2353,2.25%,"$1,578.90",0.0043,$27.32,0.2478,$84.45,0.0802,"1,826","276,467"
7/8/2012,$6.79,"18,219.93",,,,6.76207,6.86000,6.72350,6.79898,"$123,756.04","623,122",5.54754,1.2287,0.25%,"$1,578.90",0.0043,$27.32,0.2485,$84.45,0.0804,"2,076","273,503"
7/9/2012,$6.90,"61,644.10",,,,6.79898,7.10000,6.74257,7.02150,"$425,223.11","1,893,125",5.74500,1.2283,0.50%,"$1,589.10",0.0043,$27.24,0.2533,$85.99,0.0802,"2,143","311,487"
7/10/2012,$7.10,"70,065.80",,,,7.02150,7.25000,6.96000,7.19990,"$497,668.82","2,373,200",5.99231,1.2293,2.26%,"$1,579.80",0.0045,$27.57,0.2575,$83.91,0.0846,"2,473","333,705"
7/11/2012,$7.11,"41,891.36",,,,7.19990,7.25700,7.01777,7.15000,"$297,644.88","1,249,365",5.93205,1.2287,1.90%,"$1,575.70",0.0045,$27.11,0.2623,$85.81,0.0829,"1,984","329,821"
7/12/2012,$7.30,"64,616.60",,,,7.15000,7.90000,7.10000,7.76437,"$471,834.37","1,310,703",6.29082,1.2258,-0.69%,"$1,565.30",0.0047,$26.67,0.2737,$86.08,0.0848,"2,198","298,616"
7/13/2012,$7.63,"65,465.74",,,,7.76437,7.81639,7.42010,7.66510,"$499,441.51","2,448,766",6.21006,1.2215,-1.05%,"$1,592.00",0.0048,$27.48,0.2777,$87.10,0.0876,"2,625","347,776"
7/14/2012,$7.60,"16,007.10",,,,7.66510,7.66500,7.51563,7.54210,"$121,635.99","2,369,172",6.33027,1.2211,2.43%,"$1,592.00",0.0048,$27.48,0.2766,$87.10,0.0873,"2,189","302,672"
7/15/2012,$7.58,"26,978.30",,,,7.54210,7.70000,7.45000,7.62101,"$204,616.50","1,672,124",6.21800,1.2250,-0.05%,"$1,592.00",0.0048,$27.48,0.2758,$87.10,0.0870,"1,705","270,999"
7/16/2012,$8.08,"103,400.11",,,,7.62101,8.65000,7.61780,8.49960,"$835,550.27","1,695,175",6.95000,1.2251,0.17%,"$1,591.60",0.0051,$27.05,0.2987,$88.43,0.0914,"2,184","320,447"
7/17/2012,$8.34,"210,804.47",,,,8.49960,9.49000,7.32150,8.80001,"$1,757,815.81","2,666,970",7.09000,1.2239,-1.41%,"$1,589.50",0.0052,$27.42,0.3042,$89.22,0.0935,"2,038","293,309"
7/18/2012,$9.02,"105,945.90",,,,8.80001,9.39899,8.50000,9.10977,"$955,210.08","1,740,583",7.28818,1.2277,-1.81%,"$1,570.80",0.0057,$27.03,0.3337,$89.87,0.1004,"2,350","332,552"
7/19/2012,$9.09,"48,249.66",,,,9.10977,9.23355,8.81830,8.86999,"$438,703.58","1,295,478",7.14000,1.2272,-1.23%,"$1,580.40",0.0058,$27.45,0.3311,$92.66,0.0981,"2,219","275,885"
7/20/2012,$8.20,"154,661.12",,,,8.86999,8.86998,7.60000,8.52000,"$1,267,523.74","1,421,994",7.06991,1.2281,1.87%,"$1,582.80",0.0052,$27.07,0.3029,$91.44,0.0897,"1,961","368,670"
7/21/2012,$8.88,"139,906.90",,,,8.52000,9.70000,7.96000,8.84553,"$1,242,153.88","2,234,606",7.36283,1.2226,1.74%,"$1,582.80",0.0056,$27.07,0.3280,$91.44,0.0971,"1,919","336,091"
7/22/2012,$8.62,"30,070.67",,,,8.84553,8.97000,8.27120,8.40960,"$259,113.81","2,017,199",7.02400,1.2157,1.52%,"$1,582.80",0.0054,$27.07,0.3184,$91.44,0.0943,"1,484","304,422"
7/23/2012,$8.46,"146,396.18",,,,8.40960,9.20000,7.75000,8.44565,"$1,238,579.49","1,883,207",7.09551,1.2154,2.07%,"$1,577.40",0.0054,$26.95,0.3139,$88.14,0.0960,"2,241","321,969"
7/24/2012,$8.63,"40,946.86",,,,8.44565,8.84990,8.34000,8.60000,"$353,506.54","2,038,593",7.15001,1.2115,0.72%,"$1,576.20",0.0055,$26.93,0.3205,$88.50,0.0975,"2,531","307,772"
